data_curva,dias_uteis,taxa_252
17/12/2025,34.0,14.9
17/12/2025,35.0,14.9
17/12/2025,36.0,14.9
17/12/2025,42.0,14.9
17/12/2025,43.0,14.9
17/12/2025,44.0,14.9
17/12/2025,47.0,14.9
17/12/2025,58.0,14.88
17/12/2025,63.0,14.88
17/12/2025,64.0,14.88
17/12/2025,65.0,14.88
17/12/2025,70.0,14.87
17/12/2025,71.0,14.87
17/12/2025,72.0,14.87
17/12/2025,75.0,14.87
17/12/2025,89.0,14.84
17/12/2025,90.0,14.84
17/12/2025,91.0,14.84
17/12/2025,92.0,14.84
17/12/2025,93.0,14.84
17/12/2025,96.0,14.83
17/12/2025,104.0,14.83
17/12/2025,105.0,14.82
17/12/2025,118.0,14.8
17/12/2025,119.0,14.79
17/12/2025,120.0,14.79
17/12/2025,128.0,14.78
17/12/2025,132.0,14.77
17/12/2025,134.0,14.77
17/12/2025,138.0,14.77
17/12/2025,147.0,14.72
17/12/2025,149.0,14.7
17/12/2025,152.0,14.7
17/12/2025,153.0,14.69
17/12/2025,155.0,14.68
17/12/2025,163.0,14.65
17/12/2025,166.0,14.64
17/12/2025,180.0,14.59
17/12/2025,182.0,14.58
17/12/2025,183.0,14.58
17/12/2025,184.0,14.58
17/12/2025,191.0,14.55
17/12/2025,194.0,14.55
17/12/2025,195.0,14.55
17/12/2025,196.0,14.54
17/12/2025,210.0,14.48
17/12/2025,218.0,14.45
17/12/2025,225.0,14.43
17/12/2025,226.0,14.42
17/12/2025,229.0,14.42
17/12/2025,238.0,14.37
17/12/2025,240.0,14.36
17/12/2025,243.0,14.36
17/12/2025,253.0,14.31
17/12/2025,254.0,14.31
17/12/2025,257.0,14.3
17/12/2025,258.0,14.3
17/12/2025,271.0,14.24
17/12/2025,272.0,14.24
17/12/2025,273.0,14.23
17/12/2025,275.0,14.22
17/12/2025,279.0,14.21
17/12/2025,287.0,14.17
17/12/2025,288.0,14.17
17/12/2025,300.0,14.12
17/12/2025,301.0,14.12
17/12/2025,303.0,14.11
17/12/2025,315.0,14.06
17/12/2025,317.0,14.05
17/12/2025,321.0,14.05
17/12/2025,330.0,14.01
17/12/2025,334.0,14.0
17/12/2025,336.0,13.99
17/12/2025,337.0,13.98
17/12/2025,348.0,13.96
17/12/2025,349.0,13.95
17/12/2025,362.0,13.9
17/12/2025,364.0,13.89
17/12/2025,366.0,13.88
17/12/2025,376.0,13.85
17/12/2025,378.0,13.84
17/12/2025,383.0,13.83
17/12/2025,390.0,13.81
17/12/2025,394.0,13.79
17/12/2025,408.0,13.75
17/12/2025,420.0,13.72
17/12/2025,425.0,13.71
17/12/2025,426.0,13.71
17/12/2025,427.0,13.71
17/12/2025,434.0,13.69
17/12/2025,436.0,13.68
17/12/2025,450.0,13.65
17/12/2025,453.0,13.64
17/12/2025,469.0,13.61
17/12/2025,470.0,13.6
17/12/2025,481.0,13.58
17/12/2025,483.0,13.57
17/12/2025,510.0,13.52
17/12/2025,516.0,13.51
17/12/2025,540.0,13.46
17/12/2025,546.0,13.45
17/12/2025,561.0,13.42
17/12/2025,572.0,13.41
17/12/2025,593.0,13.38
17/12/2025,600.0,13.37
17/12/2025,607.0,13.36
17/12/2025,609.0,13.36
17/12/2025,630.0,13.34
17/12/2025,637.0,13.34
17/12/2025,644.0,13.33
17/12/2025,653.0,13.32
17/12/2025,660.0,13.32
17/12/2025,665.0,13.31
17/12/2025,691.0,13.3
17/12/2025,699.0,13.29
17/12/2025,720.0,13.28
17/12/2025,728.0,13.27
17/12/2025,747.0,13.26
17/12/2025,750.0,13.26
17/12/2025,782.0,13.26
17/12/2025,790.0,13.26
17/12/2025,810.0,13.26
17/12/2025,819.0,13.25
17/12/2025,838.0,13.25
17/12/2025,840.0,13.25
17/12/2025,870.0,13.26
17/12/2025,880.0,13.26
17/12/2025,897.0,13.26
17/12/2025,901.0,13.26
17/12/2025,917.0,13.26
17/12/2025,929.0,13.27
17/12/2025,930.0,13.27
17/12/2025,960.0,13.28
17/12/2025,972.0,13.28
17/12/2025,989.0,13.29
17/12/2025,992.0,13.29
17/12/2025,1008.0,13.3
17/12/2025,1020.0,13.3
17/12/2025,1050.0,13.31
17/12/2025,1065.0,13.32
17/12/2025,1080.0,13.32
17/12/2025,1112.0,13.33
17/12/2025,1140.0,13.35
17/12/2025,1156.0,13.35
17/12/2025,1170.0,13.36
17/12/2025,1202.0,13.38
17/12/2025,1245.0,13.4
17/12/2025,1293.0,13.43
17/12/2025,1323.0,13.44
17/12/2025,1337.0,13.45
17/12/2025,1384.0,13.47
17/12/2025,1430.0,13.49
17/12/2025,1440.0,13.5
17/12/2025,1477.0,13.51
17/12/2025,1521.0,13.53
17/12/2025,1566.0,13.54
17/12/2025,1610.0,13.55
17/12/2025,1657.0,13.57
17/12/2025,1702.0,13.58
17/12/2025,1736.0,13.59
17/12/2025,1749.0,13.6
17/12/2025,1797.0,13.62
17/12/2025,1800.0,13.62
17/12/2025,1827.0,13.63
17/12/2025,1842.0,13.63
17/12/2025,1888.0,13.64
17/12/2025,1918.0,13.65
17/12/2025,1975.0,13.66
17/12/2025,1993.0,13.67
17/12/2025,2009.0,13.67
17/12/2025,2067.0,13.68
17/12/2025,2084.0,13.69
17/12/2025,2100.0,13.69
17/12/2025,2161.0,13.7
17/12/2025,2207.0,13.71
17/12/2025,2252.0,13.71
17/12/2025,2343.0,13.72
17/12/2025,2434.0,13.72
17/12/2025,2520.0,13.72
17/12/2025,2526.0,13.72
17/12/2025,2574.0,13.73
17/12/2025,2617.0,13.72
17/12/2025,2707.0,13.72
17/12/2025,2798.0,13.72
17/12/2025,2882.0,13.72
17/12/2025,2891.0,13.72
17/12/2025,2938.0,13.72
17/12/2025,2982.0,13.71
17/12/2025,3071.0,13.71
17/12/2025,3163.0,13.71
17/12/2025,3240.0,13.7
17/12/2025,3256.0,13.7
17/12/2025,3303.0,13.7
17/12/2025,3347.0,13.69
17/12/2025,3436.0,13.68
17/12/2025,3528.0,13.67
17/12/2025,3600.0,13.66
17/12/2025,3621.0,13.66
17/12/2025,3668.0,13.66
17/12/2025,3712.0,13.65
17/12/2025,3802.0,13.65
17/12/2025,3894.0,13.64
17/12/2025,3960.0,13.64
17/12/2025,3988.0,13.64
17/12/2025,4034.0,13.63
17/12/2025,4081.0,13.63
17/12/2025,4167.0,13.61
17/12/2025,4261.0,13.6
17/12/2025,4320.0,13.59
17/12/2025,4352.0,13.59
17/12/2025,4401.0,13.58
17/12/2025,4443.0,13.58
17/12/2025,4534.0,13.58
17/12/2025,4625.0,13.57
17/12/2025,4681.0,13.57
17/12/2025,4717.0,13.57
17/12/2025,4765.0,13.57
17/12/2025,4808.0,13.57
17/12/2025,4898.0,13.57
17/12/2025,4989.0,13.57
17/12/2025,5040.0,13.56
17/12/2025,5082.0,13.56
17/12/2025,5129.0,13.56
17/12/2025,5173.0,13.56
17/12/2025,5263.0,13.56
17/12/2025,5355.0,13.56
17/12/2025,5402.0,13.56
17/12/2025,5448.0,13.56
17/12/2025,5539.0,13.56
17/12/2025,5580.0,13.56
17/12/2025,5628.0,13.56
17/12/2025,5720.0,13.56
17/12/2025,5815.0,13.56
17/12/2025,5908.0,13.56
17/12/2025,5993.0,13.56
17/12/2025,6085.0,13.56
17/12/2025,6179.0,13.56
17/12/2025,6270.0,13.56
17/12/2025,6358.0,13.56
17/12/2025,6452.0,13.56
17/12/2025,6543.0,13.56
17/12/2025,6634.0,13.56
17/12/2025,6725.0,13.56
17/12/2025,6816.0,13.56
17/12/2025,6909.0,13.56
17/12/2025,7000.0,13.56
17/12/2025,7089.0,13.56
17/12/2025,7181.0,13.56
17/12/2025,7201.0,13.56
17/12/2025,7365.0,13.56
17/12/2025,7546.0,13.56
17/12/2025,7730.0,13.56
17/12/2025,7911.0,13.56
17/12/2025,8099.0,13.55
17/12/2025,8279.0,13.55
17/12/2025,8461.0,13.55
17/12/2025,8643.0,13.55
17/12/2025,8826.0,13.55
17/12/2025,9000.0,13.55
17/12/2025,9007.0,13.55
17/12/2025,10743.0,13.55
17/12/2025,10800.0,13.55
17/12/2025,12661.0,13.55
18/11/2025,1.0,14.9
18/11/2025,3.0,14.9
18/11/2025,7.0,14.9
18/11/2025,8.0,14.9
18/11/2025,9.0,14.9
18/11/2025,10.0,14.9
18/11/2025,13.0,14.9
18/11/2025,14.0,14.9
18/11/2025,21.0,14.9
18/11/2025,24.0,14.9
18/11/2025,27.0,14.9
18/11/2025,28.0,14.9
18/11/2025,29.0,14.9
18/11/2025,30.0,14.9
18/11/2025,31.0,14.9
18/11/2025,35.0,14.9
18/11/2025,38.0,14.9
18/11/2025,41.0,14.9
18/11/2025,42.0,14.9
18/11/2025,45.0,14.9
18/11/2025,57.0,14.89
18/11/2025,58.0,14.89
18/11/2025,59.0,14.89
18/11/2025,62.0,14.89
18/11/2025,63.0,14.89
18/11/2025,64.0,14.89
18/11/2025,65.0,14.89
18/11/2025,71.0,14.89
18/11/2025,73.0,14.89
18/11/2025,76.0,14.89
18/11/2025,92.0,14.86
18/11/2025,93.0,14.86
18/11/2025,94.0,14.86
18/11/2025,99.0,14.85
18/11/2025,100.0,14.85
18/11/2025,101.0,14.85
18/11/2025,104.0,14.85
18/11/2025,118.0,14.8
18/11/2025,119.0,14.8
18/11/2025,120.0,14.8
18/11/2025,121.0,14.79
18/11/2025,122.0,14.79
18/11/2025,125.0,14.79
18/11/2025,133.0,14.77
18/11/2025,134.0,14.77
18/11/2025,147.0,14.73
18/11/2025,148.0,14.72
18/11/2025,149.0,14.72
18/11/2025,150.0,14.71
18/11/2025,157.0,14.69
18/11/2025,161.0,14.69
18/11/2025,163.0,14.68
18/11/2025,167.0,14.67
18/11/2025,176.0,14.62
18/11/2025,178.0,14.61
18/11/2025,181.0,14.6
18/11/2025,184.0,14.58
18/11/2025,192.0,14.55
18/11/2025,195.0,14.54
18/11/2025,210.0,14.48
18/11/2025,211.0,14.47
18/11/2025,212.0,14.46
18/11/2025,213.0,14.46
18/11/2025,220.0,14.43
18/11/2025,223.0,14.43
18/11/2025,224.0,14.42
18/11/2025,225.0,14.42
18/11/2025,239.0,14.35
18/11/2025,240.0,14.35
18/11/2025,247.0,14.32
18/11/2025,254.0,14.29
18/11/2025,255.0,14.28
18/11/2025,258.0,14.28
18/11/2025,267.0,14.23
18/11/2025,272.0,14.21
18/11/2025,282.0,14.16
18/11/2025,283.0,14.15
18/11/2025,286.0,14.15
18/11/2025,287.0,14.14
18/11/2025,300.0,14.09
18/11/2025,301.0,14.08
18/11/2025,302.0,14.07
18/11/2025,308.0,14.05
18/11/2025,316.0,14.01
18/11/2025,317.0,14.01
18/11/2025,330.0,13.95
18/11/2025,332.0,13.94
18/11/2025,344.0,13.89
18/11/2025,346.0,13.88
18/11/2025,350.0,13.87
18/11/2025,360.0,13.82
18/11/2025,363.0,13.82
18/11/2025,365.0,13.81
18/11/2025,366.0,13.8
18/11/2025,377.0,13.77
18/11/2025,378.0,13.76
18/11/2025,391.0,13.71
18/11/2025,393.0,13.7
18/11/2025,395.0,13.69
18/11/2025,405.0,13.66
18/11/2025,407.0,13.65
18/11/2025,412.0,13.64
18/11/2025,420.0,13.61
18/11/2025,423.0,13.6
18/11/2025,437.0,13.55
18/11/2025,450.0,13.52
18/11/2025,454.0,13.52
18/11/2025,455.0,13.51
18/11/2025,456.0,13.51
18/11/2025,463.0,13.49
18/11/2025,465.0,13.48
18/11/2025,482.0,13.44
18/11/2025,498.0,13.4
18/11/2025,499.0,13.4
18/11/2025,510.0,13.37
18/11/2025,512.0,13.36
18/11/2025,540.0,13.29
18/11/2025,545.0,13.28
18/11/2025,570.0,13.23
18/11/2025,575.0,13.22
18/11/2025,590.0,13.18
18/11/2025,601.0,13.16
18/11/2025,622.0,13.12
18/11/2025,630.0,13.11
18/11/2025,636.0,13.1
18/11/2025,638.0,13.1
18/11/2025,660.0,13.06
18/11/2025,666.0,13.06
18/11/2025,673.0,13.05
18/11/2025,682.0,13.03
18/11/2025,692.0,13.02
18/11/2025,694.0,13.02
18/11/2025,720.0,12.98
18/11/2025,728.0,12.98
18/11/2025,750.0,12.95
18/11/2025,757.0,12.94
18/11/2025,776.0,12.92
18/11/2025,780.0,12.91
18/11/2025,811.0,12.9
18/11/2025,819.0,12.89
18/11/2025,840.0,12.88
18/11/2025,848.0,12.88
18/11/2025,867.0,12.87
18/11/2025,870.0,12.87
18/11/2025,902.0,12.86
18/11/2025,909.0,12.86
18/11/2025,926.0,12.86
18/11/2025,930.0,12.86
18/11/2025,946.0,12.86
18/11/2025,958.0,12.86
18/11/2025,960.0,12.86
18/11/2025,990.0,12.87
18/11/2025,1001.0,12.87
18/11/2025,1018.0,12.87
18/11/2025,1021.0,12.87
18/11/2025,1037.0,12.88
18/11/2025,1049.0,12.88
18/11/2025,1050.0,12.88
18/11/2025,1081.0,12.88
18/11/2025,1094.0,12.88
18/11/2025,1112.0,12.88
18/11/2025,1141.0,12.89
18/11/2025,1170.0,12.9
18/11/2025,1185.0,12.91
18/11/2025,1200.0,12.92
18/11/2025,1231.0,12.93
18/11/2025,1274.0,12.96
18/11/2025,1322.0,13.0
18/11/2025,1352.0,13.01
18/11/2025,1366.0,13.01
18/11/2025,1413.0,13.03
18/11/2025,1441.0,13.04
18/11/2025,1459.0,13.05
18/11/2025,1506.0,13.07
18/11/2025,1550.0,13.09
18/11/2025,1595.0,13.11
18/11/2025,1639.0,13.14
18/11/2025,1686.0,13.16
18/11/2025,1731.0,13.18
18/11/2025,1765.0,13.19
18/11/2025,1778.0,13.19
18/11/2025,1800.0,13.21
18/11/2025,1826.0,13.22
18/11/2025,1856.0,13.23
18/11/2025,1871.0,13.24
18/11/2025,1917.0,13.26
18/11/2025,1947.0,13.27
18/11/2025,2004.0,13.29
18/11/2025,2022.0,13.3
18/11/2025,2038.0,13.31
18/11/2025,2096.0,13.33
18/11/2025,2113.0,13.33
18/11/2025,2129.0,13.34
18/11/2025,2162.0,13.35
18/11/2025,2190.0,13.36
18/11/2025,2236.0,13.38
18/11/2025,2281.0,13.38
18/11/2025,2372.0,13.4
18/11/2025,2463.0,13.41
18/11/2025,2521.0,13.42
18/11/2025,2555.0,13.43
18/11/2025,2603.0,13.43
18/11/2025,2646.0,13.44
18/11/2025,2736.0,13.45
18/11/2025,2827.0,13.45
18/11/2025,2880.0,13.46
18/11/2025,2920.0,13.46
18/11/2025,2967.0,13.46
18/11/2025,3011.0,13.47
18/11/2025,3100.0,13.47
18/11/2025,3192.0,13.47
18/11/2025,3240.0,13.48
18/11/2025,3285.0,13.48
18/11/2025,3332.0,13.48
18/11/2025,3376.0,13.48
18/11/2025,3465.0,13.47
18/11/2025,3557.0,13.46
18/11/2025,3600.0,13.46
18/11/2025,3650.0,13.46
18/11/2025,3697.0,13.46
18/11/2025,3741.0,13.45
18/11/2025,3831.0,13.45
18/11/2025,3923.0,13.45
18/11/2025,3961.0,13.45
18/11/2025,4017.0,13.45
18/11/2025,4063.0,13.45
18/11/2025,4110.0,13.44
18/11/2025,4196.0,13.42
18/11/2025,4290.0,13.4
18/11/2025,4320.0,13.4
18/11/2025,4381.0,13.39
18/11/2025,4430.0,13.38
18/11/2025,4472.0,13.37
18/11/2025,4563.0,13.37
18/11/2025,4654.0,13.36
18/11/2025,4682.0,13.35
18/11/2025,4746.0,13.35
18/11/2025,4794.0,13.35
18/11/2025,4837.0,13.34
18/11/2025,4927.0,13.34
18/11/2025,5018.0,13.34
18/11/2025,5040.0,13.34
18/11/2025,5111.0,13.34
18/11/2025,5158.0,13.34
18/11/2025,5202.0,13.34
18/11/2025,5292.0,13.34
18/11/2025,5384.0,13.33
18/11/2025,5400.0,13.33
18/11/2025,5477.0,13.33
18/11/2025,5568.0,13.33
18/11/2025,5580.0,13.33
18/11/2025,5657.0,13.33
18/11/2025,5749.0,13.33
18/11/2025,5844.0,13.33
18/11/2025,5937.0,13.33
18/11/2025,6022.0,13.33
18/11/2025,6114.0,13.32
18/11/2025,6208.0,13.32
18/11/2025,6299.0,13.32
18/11/2025,6387.0,13.32
18/11/2025,6481.0,13.32
18/11/2025,6572.0,13.32
18/11/2025,6663.0,13.32
18/11/2025,6754.0,13.32
18/11/2025,6845.0,13.32
18/11/2025,6938.0,13.31
18/11/2025,7029.0,13.31
18/11/2025,7118.0,13.31
18/11/2025,7202.0,13.31
18/11/2025,7210.0,13.31
18/11/2025,7394.0,13.31
18/11/2025,7575.0,13.31
18/11/2025,7759.0,13.31
18/11/2025,7940.0,13.31
18/11/2025,8128.0,13.31
18/11/2025,8308.0,13.3
18/11/2025,8490.0,13.3
18/11/2025,8672.0,13.3
18/11/2025,8855.0,13.3
18/11/2025,9001.0,13.3
18/11/2025,9036.0,13.3
18/11/2025,10772.0,13.29
18/11/2025,10800.0,13.29
18/11/2025,12690.0,13.28
18/12/2025,1.0,14.9
18/12/2025,5.0,14.9
18/12/2025,8.0,14.9
18/12/2025,11.0,14.9
18/12/2025,12.0,14.9
18/12/2025,15.0,14.9
18/12/2025,21.0,14.9
18/12/2025,27.0,14.9
18/12/2025,28.0,14.9
18/12/2025,29.0,14.9
18/12/2025,32.0,14.9
18/12/2025,33.0,14.9
18/12/2025,34.0,14.9
18/12/2025,35.0,14.9
18/12/2025,41.0,14.9
18/12/2025,42.0,14.9
18/12/2025,43.0,14.9
18/12/2025,46.0,14.9
18/12/2025,57.0,14.88
18/12/2025,62.0,14.88
18/12/2025,63.0,14.87
18/12/2025,64.0,14.87
18/12/2025,69.0,14.87
18/12/2025,70.0,14.87
18/12/2025,71.0,14.87
18/12/2025,74.0,14.86
18/12/2025,88.0,14.84
18/12/2025,89.0,14.83
18/12/2025,90.0,14.83
18/12/2025,91.0,14.83
18/12/2025,92.0,14.83
18/12/2025,95.0,14.83
18/12/2025,103.0,14.82
18/12/2025,104.0,14.81
18/12/2025,117.0,14.79
18/12/2025,118.0,14.78
18/12/2025,119.0,14.78
18/12/2025,120.0,14.78
18/12/2025,127.0,14.77
18/12/2025,131.0,14.76
18/12/2025,133.0,14.76
18/12/2025,137.0,14.76
18/12/2025,146.0,14.71
18/12/2025,148.0,14.69
18/12/2025,151.0,14.69
18/12/2025,152.0,14.68
18/12/2025,154.0,14.67
18/12/2025,162.0,14.63
18/12/2025,165.0,14.63
18/12/2025,179.0,14.58
18/12/2025,180.0,14.57
18/12/2025,181.0,14.57
18/12/2025,182.0,14.56
18/12/2025,183.0,14.56
18/12/2025,190.0,14.53
18/12/2025,193.0,14.53
18/12/2025,194.0,14.53
18/12/2025,195.0,14.52
18/12/2025,209.0,14.47
18/12/2025,210.0,14.46
18/12/2025,217.0,14.44
18/12/2025,224.0,14.42
18/12/2025,225.0,14.41
18/12/2025,228.0,14.41
18/12/2025,237.0,14.36
18/12/2025,242.0,14.35
18/12/2025,252.0,14.3
18/12/2025,253.0,14.3
18/12/2025,256.0,14.29
18/12/2025,257.0,14.29
18/12/2025,270.0,14.23
18/12/2025,271.0,14.23
18/12/2025,272.0,14.22
18/12/2025,274.0,14.21
18/12/2025,278.0,14.2
18/12/2025,286.0,14.17
18/12/2025,287.0,14.16
18/12/2025,300.0,14.11
18/12/2025,302.0,14.1
18/12/2025,314.0,14.06
18/12/2025,316.0,14.05
18/12/2025,320.0,14.04
18/12/2025,330.0,14.0
18/12/2025,333.0,13.99
18/12/2025,335.0,13.99
18/12/2025,336.0,13.98
18/12/2025,347.0,13.95
18/12/2025,348.0,13.95
18/12/2025,361.0,13.9
18/12/2025,363.0,13.89
18/12/2025,365.0,13.88
18/12/2025,375.0,13.85
18/12/2025,377.0,13.84
18/12/2025,382.0,13.83
18/12/2025,390.0,13.81
18/12/2025,393.0,13.8
18/12/2025,407.0,13.76
18/12/2025,420.0,13.73
18/12/2025,424.0,13.72
18/12/2025,425.0,13.72
18/12/2025,426.0,13.72
18/12/2025,433.0,13.7
18/12/2025,435.0,13.69
18/12/2025,452.0,13.66
18/12/2025,468.0,13.62
18/12/2025,469.0,13.62
18/12/2025,480.0,13.6
18/12/2025,482.0,13.59
18/12/2025,510.0,13.54
18/12/2025,515.0,13.53
18/12/2025,540.0,13.49
18/12/2025,545.0,13.48
18/12/2025,560.0,13.45
18/12/2025,571.0,13.44
18/12/2025,592.0,13.41
18/12/2025,600.0,13.4
18/12/2025,606.0,13.39
18/12/2025,608.0,13.39
18/12/2025,630.0,13.37
18/12/2025,636.0,13.37
18/12/2025,643.0,13.36
18/12/2025,652.0,13.35
18/12/2025,662.0,13.35
18/12/2025,664.0,13.35
18/12/2025,690.0,13.33
18/12/2025,698.0,13.32
18/12/2025,720.0,13.31
18/12/2025,727.0,13.3
18/12/2025,746.0,13.29
18/12/2025,750.0,13.29
18/12/2025,781.0,13.28
18/12/2025,789.0,13.28
18/12/2025,810.0,13.28
18/12/2025,818.0,13.28
18/12/2025,837.0,13.28
18/12/2025,840.0,13.28
18/12/2025,872.0,13.28
18/12/2025,879.0,13.28
18/12/2025,896.0,13.28
18/12/2025,900.0,13.28
18/12/2025,916.0,13.29
18/12/2025,928.0,13.29
18/12/2025,930.0,13.29
18/12/2025,960.0,13.3
18/12/2025,971.0,13.3
18/12/2025,988.0,13.31
18/12/2025,991.0,13.31
18/12/2025,1007.0,13.31
18/12/2025,1019.0,13.31
18/12/2025,1020.0,13.31
18/12/2025,1051.0,13.32
18/12/2025,1064.0,13.33
18/12/2025,1082.0,13.33
18/12/2025,1111.0,13.34
18/12/2025,1140.0,13.35
18/12/2025,1155.0,13.36
18/12/2025,1170.0,13.36
18/12/2025,1201.0,13.37
18/12/2025,1244.0,13.4
18/12/2025,1292.0,13.43
18/12/2025,1322.0,13.45
18/12/2025,1336.0,13.45
18/12/2025,1383.0,13.46
18/12/2025,1429.0,13.49
18/12/2025,1440.0,13.49
18/12/2025,1476.0,13.51
18/12/2025,1520.0,13.52
18/12/2025,1565.0,13.53
18/12/2025,1609.0,13.55
18/12/2025,1656.0,13.57
18/12/2025,1701.0,13.58
18/12/2025,1735.0,13.59
18/12/2025,1748.0,13.59
18/12/2025,1796.0,13.61
18/12/2025,1800.0,13.61
18/12/2025,1826.0,13.62
18/12/2025,1841.0,13.63
18/12/2025,1887.0,13.64
18/12/2025,1917.0,13.65
18/12/2025,1974.0,13.66
18/12/2025,1992.0,13.67
18/12/2025,2008.0,13.67
18/12/2025,2066.0,13.69
18/12/2025,2083.0,13.69
18/12/2025,2099.0,13.69
18/12/2025,2160.0,13.71
18/12/2025,2206.0,13.72
18/12/2025,2251.0,13.72
18/12/2025,2342.0,13.72
18/12/2025,2433.0,13.73
18/12/2025,2520.0,13.73
18/12/2025,2525.0,13.73
18/12/2025,2573.0,13.73
18/12/2025,2616.0,13.73
18/12/2025,2706.0,13.73
18/12/2025,2797.0,13.73
18/12/2025,2881.0,13.72
18/12/2025,2890.0,13.72
18/12/2025,2937.0,13.72
18/12/2025,2981.0,13.72
18/12/2025,3070.0,13.72
18/12/2025,3162.0,13.72
18/12/2025,3240.0,13.72
18/12/2025,3255.0,13.72
18/12/2025,3302.0,13.72
18/12/2025,3346.0,13.71
18/12/2025,3435.0,13.7
18/12/2025,3527.0,13.68
18/12/2025,3602.0,13.67
18/12/2025,3620.0,13.67
18/12/2025,3667.0,13.67
18/12/2025,3711.0,13.66
18/12/2025,3801.0,13.66
18/12/2025,3893.0,13.66
18/12/2025,3960.0,13.65
18/12/2025,3987.0,13.65
18/12/2025,4033.0,13.65
18/12/2025,4080.0,13.64
18/12/2025,4166.0,13.63
18/12/2025,4260.0,13.62
18/12/2025,4320.0,13.62
18/12/2025,4351.0,13.62
18/12/2025,4400.0,13.61
18/12/2025,4442.0,13.61
18/12/2025,4533.0,13.6
18/12/2025,4624.0,13.59
18/12/2025,4680.0,13.58
18/12/2025,4716.0,13.58
18/12/2025,4764.0,13.58
18/12/2025,4807.0,13.58
18/12/2025,4897.0,13.58
18/12/2025,4988.0,13.59
18/12/2025,5040.0,13.59
18/12/2025,5081.0,13.59
18/12/2025,5128.0,13.59
18/12/2025,5172.0,13.59
18/12/2025,5262.0,13.6
18/12/2025,5354.0,13.6
18/12/2025,5401.0,13.6
18/12/2025,5447.0,13.6
18/12/2025,5538.0,13.6
18/12/2025,5580.0,13.61
18/12/2025,5627.0,13.61
18/12/2025,5719.0,13.61
18/12/2025,5814.0,13.61
18/12/2025,5907.0,13.62
18/12/2025,5992.0,13.62
18/12/2025,6084.0,13.62
18/12/2025,6178.0,13.62
18/12/2025,6269.0,13.63
18/12/2025,6357.0,13.63
18/12/2025,6451.0,13.63
18/12/2025,6542.0,13.63
18/12/2025,6633.0,13.63
18/12/2025,6724.0,13.64
18/12/2025,6815.0,13.64
18/12/2025,6908.0,13.64
18/12/2025,6999.0,13.64
18/12/2025,7088.0,13.64
18/12/2025,7180.0,13.65
18/12/2025,7200.0,13.65
18/12/2025,7364.0,13.65
18/12/2025,7545.0,13.65
18/12/2025,7729.0,13.66
18/12/2025,7910.0,13.66
18/12/2025,8098.0,13.66
18/12/2025,8278.0,13.66
18/12/2025,8460.0,13.67
18/12/2025,8642.0,13.67
18/12/2025,8825.0,13.67
18/12/2025,9000.0,13.67
18/12/2025,9006.0,13.67
18/12/2025,10742.0,13.69
18/12/2025,10800.0,13.69
18/12/2025,12660.0,13.71
19/11/2025,2.0,14.9
19/11/2025,7.0,14.9
19/11/2025,8.0,14.9
19/11/2025,9.0,14.9
19/11/2025,12.0,14.9
19/11/2025,14.0,14.9
19/11/2025,21.0,14.9
19/11/2025,23.0,14.9
19/11/2025,26.0,14.9
19/11/2025,27.0,14.9
19/11/2025,28.0,14.9
19/11/2025,29.0,14.9
19/11/2025,30.0,14.9
19/11/2025,34.0,14.9
19/11/2025,37.0,14.9
19/11/2025,40.0,14.9
19/11/2025,41.0,14.9
19/11/2025,44.0,14.9
19/11/2025,56.0,14.89
19/11/2025,57.0,14.89
19/11/2025,58.0,14.89
19/11/2025,61.0,14.89
19/11/2025,62.0,14.89
19/11/2025,63.0,14.89
19/11/2025,64.0,14.89
19/11/2025,70.0,14.89
19/11/2025,72.0,14.89
19/11/2025,75.0,14.89
19/11/2025,91.0,14.86
19/11/2025,92.0,14.86
19/11/2025,93.0,14.86
19/11/2025,98.0,14.85
19/11/2025,99.0,14.85
19/11/2025,100.0,14.85
19/11/2025,103.0,14.85
19/11/2025,117.0,14.81
19/11/2025,118.0,14.8
19/11/2025,119.0,14.8
19/11/2025,120.0,14.8
19/11/2025,121.0,14.79
19/11/2025,124.0,14.79
19/11/2025,132.0,14.77
19/11/2025,133.0,14.77
19/11/2025,146.0,14.73
19/11/2025,147.0,14.72
19/11/2025,148.0,14.72
19/11/2025,152.0,14.71
19/11/2025,156.0,14.7
19/11/2025,160.0,14.69
19/11/2025,162.0,14.68
19/11/2025,166.0,14.68
19/11/2025,175.0,14.63
19/11/2025,177.0,14.61
19/11/2025,180.0,14.61
19/11/2025,183.0,14.59
19/11/2025,191.0,14.55
19/11/2025,194.0,14.55
19/11/2025,210.0,14.47
19/11/2025,211.0,14.47
19/11/2025,212.0,14.46
19/11/2025,219.0,14.43
19/11/2025,222.0,14.43
19/11/2025,223.0,14.42
19/11/2025,224.0,14.42
19/11/2025,238.0,14.35
19/11/2025,240.0,14.34
19/11/2025,246.0,14.32
19/11/2025,253.0,14.29
19/11/2025,254.0,14.28
19/11/2025,257.0,14.28
19/11/2025,266.0,14.23
19/11/2025,271.0,14.21
19/11/2025,281.0,14.16
19/11/2025,282.0,14.15
19/11/2025,285.0,14.15
19/11/2025,286.0,14.14
19/11/2025,300.0,14.08
19/11/2025,301.0,14.07
19/11/2025,307.0,14.05
19/11/2025,315.0,14.01
19/11/2025,316.0,14.0
19/11/2025,329.0,13.95
19/11/2025,330.0,13.94
19/11/2025,331.0,13.94
